,Year,Weight,Value,Commodity,Partner,PartnerISO
753,1995,54101,353623,"Grape wines(including fortified), alcoholic grape mus",Br. Virgin Isds,VGB
744,1995,17062,34900,"Grape wines(including fortified), alcoholic grape mus",Armenia,ARM
825,1995,213296,624206,"Grape wines(including fortified), alcoholic grape mus",Latvia,LVA
778,1995,58719916,165181664,"Grape wines(including fortified), alcoholic grape mus",Denmark,DNK
780,1995,188699,741747,"Grape wines(including fortified), alcoholic grape mus",Dominican Rep.,DOM
805,1995,29312,158057,"Grape wines(including fortified), alcoholic grape mus",Honduras,HND
806,1995,3463100,25606368,"Grape wines(including fortified), alcoholic grape mus","China, Hong Kong SAR",HKG
807,1995,52101,193158,"Grape wines(including fortified), alcoholic grape mus",Hungary,HUN
808,1995,634288,2261147,"Grape wines(including fortified), alcoholic grape mus",Iceland,ISL
809,1995,239273,736332,"Grape wines(including fortified), alcoholic grape mus",Indonesia,IDN
810,1995,97,1203,"Grape wines(including fortified), alcoholic grape mus",Iran,IRN
811,1995,8984588,33945524,"Grape wines(including fortified), alcoholic grape mus",Ireland,IRL
812,1995,292077,1644161,"Grape wines(including fortified), alcoholic grape mus",Israel,ISR
813,1995,11001631,136522048,"Grape wines(including fortified), alcoholic grape mus",Italy,ITA
814,1995,1807687,5864586,"Grape wines(including fortified), alcoholic grape mus",Côte d'Ivoire,CIV
815,1995,126374,435460,"Grape wines(including fortified), alcoholic grape mus",Jamaica,JAM
816,1995,39327740,206145312,"Grape wines(including fortified), alcoholic grape mus",Japan,JPN
817,1995,261202,664524,"Grape wines(including fortified), alcoholic grape mus",Kazakhstan,KAZ
818,1995,69413,393740,"Grape wines(including fortified), alcoholic grape mus",Jordan,JOR
819,1995,139601,626212,"Grape wines(including fortified), alcoholic grape mus",Kenya,KEN
820,1995,97,4813,"Grape wines(including fortified), alcoholic grape mus",Dem. People's Rep. of Korea,PRK
821,1995,2574038,9686055,"Grape wines(including fortified), alcoholic grape mus",Rep. of Korea,KOR
822,1995,44898,68398,"Grape wines(including fortified), alcoholic grape mus",Kyrgyzstan,KGZ
823,1995,80612,350414,"Grape wines(including fortified), alcoholic grape mus",Lao People's Dem. Rep.,LAO
804,1995,126699,674954,"Grape wines(including fortified), alcoholic grape mus",Haiti,HTI
803,1995,4523,15844,"Grape wines(including fortified), alcoholic grape mus",Guyana,GUY
802,1995,62788,373680,"Grape wines(including fortified), alcoholic grape mus",Guinea,GIN
801,1995,91096,361847,"Grape wines(including fortified), alcoholic grape mus",Guatemala,GTM
781,1995,197295,653892,"Grape wines(including fortified), alcoholic grape mus",Ecuador,ECU
782,1995,71901,247316,"Grape wines(including fortified), alcoholic grape mus",El Salvador,SLV
783,1995,54999,559219,"Grape wines(including fortified), alcoholic grape mus",Equatorial Guinea,GNQ
784,1995,22671,289838,"Grape wines(including fortified), alcoholic grape mus",Ethiopia,ETH
785,1995,4999,13839,"Grape wines(including fortified), alcoholic grape mus",Eritrea,ERI
786,1995,364972,1047232,"Grape wines(including fortified), alcoholic grape mus",Estonia,EST
787,1995,2085,49543,"Grape wines(including fortified), alcoholic grape mus",Fiji,FJI
788,1995,3473250,15257192,"Grape wines(including fortified), alcoholic grape mus",Finland,FIN
789,1995,2013409,5851548,"Grape wines(including fortified), alcoholic grape mus",French Guiana,GUF
779,1995,8625,28683,"Grape wines(including fortified), alcoholic grape mus",Dominica,DMA
790,1995,2674550,5699508,"Grape wines(including fortified), alcoholic grape mus",French Polynesia,PYF
792,1995,695827,3342481,"Grape wines(including fortified), alcoholic grape mus",Gabon,GAB
793,1995,96273,103298,"Grape wines(including fortified), alcoholic grape mus",Georgia,GEO
794,1995,5125,4813,"Grape wines(including fortified), alcoholic grape mus",Gambia,GMB
795,1995,270490272,788175616,"Grape wines(including fortified), alcoholic grape mus",Germany,DEU
796,1995,52413,259752,"Grape wines(including fortified), alcoholic grape mus",Ghana,GHA
797,1995,13761,114530,"Grape wines(including fortified), alcoholic grape mus",Gibraltar,GIB
798,1995,1242096,7225528,"Grape wines(including fortified), alcoholic grape mus",Greece,GRC
799,1995,9921,47737,"Grape wines(including fortified), alcoholic grape mus",Grenada,GRD
800,1995,9359237,34115016,"Grape wines(including fortified), alcoholic grape mus",Guadeloupe,GLP
791,1995,251694,558016,"Grape wines(including fortified), alcoholic grape mus",Djibouti,DJI
733,1995,69800,565637,"Grape wines(including fortified), alcoholic grape mus",Algeria,DZA
0,1996,1367400704,4787276288,"Grape wines(including fortified), alcoholic grape must",World,WLD
116,1996,39710,215761,"Grape wines(including fortified), alcoholic grape must",Vanuatu,VUT
117,1996,690562,6222126,"Grape wines(including fortified), alcoholic grape must",New Zealand,NZL
118,1996,3625,7622,"Grape wines(including fortified), alcoholic grape must",Nicaragua,NIC
119,1996,89319,247422,"Grape wines(including fortified), alcoholic grape must",Niger,NER
120,1996,276186,761812,"Grape wines(including fortified), alcoholic grape must",Nigeria,NGA
121,1996,6246811,18016944,"Grape wines(including fortified), alcoholic grape must",Norway,NOR
122,1996,5499,58630,"Grape wines(including fortified), alcoholic grape must",N. Mariana Isds,MNP
123,1996,62925,174720,"Grape wines(including fortified), alcoholic grape must",Pakistan,PAK
115,1996,2705448,8190372,"Grape wines(including fortified), alcoholic grape must",New Caledonia,NCL
124,1996,437709,4120788,"Grape wines(including fortified), alcoholic grape must",Panama,PAN
126,1996,234972,2099188,"Grape wines(including fortified), alcoholic grape must",Paraguay,PRY
127,1996,290800,1094447,"Grape wines(including fortified), alcoholic grape must",Peru,PER
128,1996,506398,3402361,"Grape wines(including fortified), alcoholic grape must",Philippines,PHL
129,1996,5661249,7332013,"Grape wines(including fortified), alcoholic grape must",Poland,POL
130,1996,806975,5922326,"Grape wines(including fortified), alcoholic grape must",Portugal,PRT
131,1996,38585,184687,"Grape wines(including fortified), alcoholic grape must",Qatar,QAT
132,1996,11874,92245,"Grape wines(including fortified), alcoholic grape must",Romania,ROU
133,1996,4945237,15247993,"Grape wines(including fortified), alcoholic grape must",Russian Federation,RUS
125,1996,199,7035,"Grape wines(including fortified), alcoholic grape must",Papua New Guinea,PNG
114,1996,275097,1653005,"Grape wines(including fortified), alcoholic grape must",Aruba,ABW
113,1996,372699,2557683,"Grape wines(including fortified), alcoholic grape must",Neth. Antilles,ANT
112,1996,126975824,327355200,"Grape wines(including fortified), alcoholic grape must",Netherlands,NLD
93,1996,2227625,1519521,"Grape wines(including fortified), alcoholic grape must",Lithuania,LTU
94,1996,466375,2806865,"Grape wines(including fortified), alcoholic grape must","China, Macao SAR",MAC
95,1996,80573,320320,"Grape wines(including fortified), alcoholic grape must",Madagascar,MDG
96,1996,97,2345,"Grape wines(including fortified), alcoholic grape must",Malawi,MWI
97,1996,936198,5524026,"Grape wines(including fortified), alcoholic grape must",Malaysia,MYS
98,1996,128776,500904,"Grape wines(including fortified), alcoholic grape must",Maldives,MDV
99,1996,163101,347486,"Grape wines(including fortified), alcoholic grape must",Mali,MLI
100,1996,102624,930865,"Grape wines(including fortified), alcoholic grape must",Malta,MLT
101,1996,66323,381686,"Grape wines(including fortified), alcoholic grape must",Mauritania,MRT
102,1996,472311,2226417,"Grape wines(including fortified), alcoholic grape must",Mauritius,MUS
103,1996,1268249,8851926,"Grape wines(including fortified), alcoholic grape must",Mexico,MEX
105,1996,52074,111007,"Grape wines(including fortified), alcoholic grape must",Mongolia,MNG
106,1996,1687,4690,"Grape wines(including fortified), alcoholic grape must",Rep. of Moldova,MDA
107,1996,6625,19543,"Grape wines(including fortified), alcoholic grape must",Montserrat,MSR
108,1996,265999,1962577,"Grape wines(including fortified), alcoholic grape must",Morocco,MAR
109,1996,898,17002,"Grape wines(including fortified), alcoholic grape must",Mozambique,MOZ
110,1996,35226,175306,"Grape wines(including fortified), alcoholic grape must",Oman,OMN
111,1996,40125,110226,"Grape wines(including fortified), alcoholic grape must",Nepal,NPL
134,1996,13187,135241,"Grape wines(including fortified), alcoholic grape must",Rwanda,RWA
136,1996,9699,147945,"Grape wines(including fortified), alcoholic grape must",Anguilla,AIA
137,1996,141987,409438,"Grape wines(including fortified), alcoholic grape must",Saint Lucia,LCA
138,1996,157000,553085,"Grape wines(including fortified), alcoholic grape must",Saint Pierre and Miquelon,SPM
162,1996,172401,2572731,"Grape wines(including fortified), alcoholic grape must",Turkey,TUR
163,1996,5125,5863,"Grape wines(including fortified), alcoholic grape must",Turkmenistan,TKM
164,1996,66925,181951,"Grape wines(including fortified), alcoholic grape must",Turks and Caicos Isds,TCA
165,1996,21495,93809,"Grape wines(including fortified), alcoholic grape must",Uganda,UGA
166,1996,311898,1019788,"Grape wines(including fortified), alcoholic grape must",Ukraine,UKR
167,1996,97,2736,"Grape wines(including fortified), alcoholic grape must",TFYR of Macedonia,MKD
168,1996,195198,1393270,"Grape wines(including fortified), alcoholic grape must",Egypt,EGY
169,1996,266698352,888787264,"Grape wines(including fortified), alcoholic grape must",United Kingdom,GBR
170,1996,1875,12508,"Grape wines(including fortified), alcoholic grape must",United Rep. of Tanzania,TZA
171,1996,104965664,638706688,"Grape wines(including fortified), alcoholic grape must",USA,USA
173,1996,93408,547026,"Grape wines(including fortified), alcoholic grape must",Burkina Faso,BFA
174,1996,258698,3229009,"Grape wines(including fortified), alcoholic grape must",Uruguay,URY
175,1996,31398,73677,"Grape wines(including fortified), alcoholic grape must",Uzbekistan,UZB
176,1996,948812,7308365,"Grape wines(including fortified), alcoholic grape must",Venezuela,VEN
177,1996,49250,106512,"Grape wines(including fortified), alcoholic grape must",Wallis and Futuna Isds,WLF
178,1996,2375,11921,"Grape wines(including fortified), alcoholic grape must",Yemen,YEM
179,1996,44898,171983,"Grape wines(including fortified), alcoholic grape must",Serbia and Montenegro,SCG
180,1996,5608,19542,"Grape wines(including fortified), alcoholic grape must",Zambia,ZMB
161,1996,55987,541946,"Grape wines(including fortified), alcoholic grape must",Tunisia,TUN
92,1996,796,6254,"Grape wines(including fortified), alcoholic grape must",Libya,LBY
160,1996,1054023,7311101,"Grape wines(including fortified), alcoholic grape must",United Arab Emirates,ARE
158,1996,399299,2097623,"Grape wines(including fortified), alcoholic grape must",Togo,TGO
139,1996,31499,140713,"Grape wines(including fortified), alcoholic grape must",Saint Vincent and the Grenadines,VCT
140,1996,3375,25992,"Grape wines(including fortified), alcoholic grape must",Sao Tome and Principe,STP
141,1996,1284,6058,"Grape wines(including fortified), alcoholic grape must",Saudi Arabia,SAU
142,1996,864699,1661994,"Grape wines(including fortified), alcoholic grape must",Senegal,SEN
143,1996,93585,472175,"Grape wines(including fortified), alcoholic grape must",Seychelles,SYC
144,1996,4324,12507,"Grape wines(including fortified), alcoholic grape must",Sierra Leone,SLE
145,1996,395124,2671232,"Grape wines(including fortified), alcoholic grape must",India,IND
146,1996,3029562,45141256,"Grape wines(including fortified), alcoholic grape must",Singapore,SGP
147,1996,37112,70160,"Grape wines(including fortified), alcoholic grape must",Slovakia,SVK
148,1996,707612,2227198,"Grape wines(including fortified), alcoholic grape must",Viet Nam,VNM
149,1996,57886,310353,"Grape wines(including fortified), alcoholic grape must",Slovenia,SVN
150,1996,370898,3243275,"Grape wines(including fortified), alcoholic grape must",So. African Customs Union,ZAF
151,1996,10875,19738,"Grape wines(including fortified), alcoholic grape must",Zimbabwe,ZWE
152,1996,7445944,27822996,"Grape wines(including fortified), alcoholic grape must",Spain,ESP
153,1996,13124,64494,"Grape wines(including fortified), alcoholic grape must",Suriname,SUR
154,1996,10896710,35254880,"Grape wines(including fortified), alcoholic grape must",Sweden,SWE
155,1996,67543104,327784992,"Grape wines(including fortified), alcoholic grape must",Switzerland,CHE
156,1996,16687,141690,"Grape wines(including fortified), alcoholic grape must",Syria,SYR
157,1996,5069261,28186704,"Grape wines(including fortified), alcoholic grape must",Thailand,THA
159,1996,59398,495236,"Grape wines(including fortified), alcoholic grape must",Trinidad and Tobago,TTO
91,1996,210897,450871,"Grape wines(including fortified), alcoholic grape must",Latvia,LVA
135,1996,8625,60585,"Grape wines(including fortified), alcoholic grape must",Saint Kitts and Nevis,KNA
89,1996,192901,1193532,"Grape wines(including fortified), alcoholic grape must",Lao People's Dem. Rep.,LAO
24,1996,7909,62147,"Grape wines(including fortified), alcoholic grape must",Burundi,BDI
25,1996,180898,346703,"Grape wines(including fortified), alcoholic grape must",Belarus,BLR
26,1996,262976,920116,"Grape wines(including fortified), alcoholic grape must",Cambodia,KHM
27,1996,706987,3896817,"Grape wines(including fortified), alcoholic grape must",Cameroon,CMR
28,1996,53145728,149035760,"Grape wines(including fortified), alcoholic grape must",Canada,CAN
29,1996,2000,11335,"Grape wines(including fortified), alcoholic grape must",Cabo Verde,CPV
30,1996,47523,660967,"Grape wines(including fortified), alcoholic grape must",Cayman Isds,CYM
31,1996,145011,387941,"Grape wines(including fortified), alcoholic grape must",Central African Rep.,CAF
32,1996,102500,476865,"Grape wines(including fortified), alcoholic grape must",Sri Lanka,LKA
33,1996,47699,160647,"Grape wines(including fortified), alcoholic grape must",Chad,TCD
34,1996,15562,263057,"Grape wines(including fortified), alcoholic grape must",Chile,CHL
35,1996,4771375,6169162,"Grape wines(including fortified), alcoholic grape must",China,CHN
36,1996,309323,2211759,"Grape wines(including fortified), alcoholic grape must",Colombia,COL
37,1996,164198,350808,"Grape wines(including fortified), alcoholic grape must",Comoros,COM
38,1996,257874,1340891,"Grape wines(including fortified), alcoholic grape must",Congo,COG
39,1996,113300,809694,"Grape wines(including fortified), alcoholic grape must",Dem. Rep. of the Congo,COD
40,1996,56699,439342,"Grape wines(including fortified), alcoholic grape must",Costa Rica,CRI
41,1996,164698,335173,"Grape wines(including fortified), alcoholic grape must",Croatia,HRV
42,1996,73300,356085,"Grape wines(including fortified), alcoholic grape must",Cuba,CUB
23,1996,26101,182928,"Grape wines(including fortified), alcoholic grape must",Myanmar,MMR
43,1996,105800,965653,"Grape wines(including fortified), alcoholic grape must",Cyprus,CYP
22,1996,296,3127,"Grape wines(including fortified), alcoholic grape must",Bulgaria,BGR
20,1996,10500,63125,"Grape wines(including fortified), alcoholic grape must",Belize,BLZ
90,1996,334284,1724535,"Grape wines(including fortified), alcoholic grape must",Lebanon,LBN
2,1996,49327,352371,"Grape wines(including fortified), alcoholic grape must",Algeria,DZA
