Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,768,Togo,TGO,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,98278,,98278,,685688,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,784,United Arab Emirates,ARE,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,2104823,,2104823,,16791887,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,788,Tunisia,TUN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,208604,,208604,,1206999,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,792,Turkey,TUR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,114554,,114554,,874102,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,795,Turkmenistan,TKM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,5879,,5879,,59817,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,800,Uganda,UGA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1230,,1230,,8571,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,804,Ukraine,UKR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1081299,,1081299,,7287853,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,807,TFYR of Macedonia,MKD,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,56781,,56781,,243653,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,818,Egypt,EGY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,177355,,177355,,1181091,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,826,United Kingdom,GBR,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,120325347,,120325347,,416475641,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,834,United Rep. of Tanzania,TZA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,11007,,11007,,87660,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,842,USA,USA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,23996709,,23996709,,205536915,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,854,Burkina Faso,BFA,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,170443,,170443,,1100953,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,858,Uruguay,URY,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,10968,,10968,,123669,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,860,Uzbekistan,UZB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,3181,,3181,,35624,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,862,Venezuela,VEN,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,152733,,152733,,1058338,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,876,Wallis and Futuna Isds,WLF,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,15516,,15516,,171829,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,887,Yemen,YEM,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,299,,299,,2382,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,894,Zambia,ZMB,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,1698,,1698,,36147,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,899,"Areas, nes",,,,,,,,,0406,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included // Cheese and curd.",8,Weight in kilograms,,,15444,,15444,,511606,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,591152332,,591152332,,3478161319,,,6
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,12,Algeria,DZA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,861900,,861900,,3904003,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,20,Andorra,AND,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,606300,,606300,,5660110,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,24,Angola,AGO,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,28800,,28800,,261193,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,28,Antigua and Barbuda,ATG,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2700,,2700,,20840,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,31,Azerbaijan,AZE,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,22100,,22100,,118093,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,32,Argentina,ARG,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,82900,,82900,,723838,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,36,Australia,AUS,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,753900,,753900,,10196256,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,40,Austria,AUT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,3109900,,3109900,,21201100,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,48,Bahrain,BHR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,198900,,198900,,1813069,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,51,Armenia,ARM,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,17300,,17300,,90306,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,52,Barbados,BRB,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,300,,300,,1389,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,56,Belgium,BEL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,71841800,,71841800,,463742802,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,60,Bermuda,BMU,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,6100,,6100,,48626,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,76,Brazil,BRA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,397800,,397800,,3962355,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,84,Belize,BLZ,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1700,,1700,,8336,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,92,Br. Virgin Isds,VGB,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1300,,1300,,18061,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,100,Bulgaria,BGR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,471600,,471600,,2168736,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,112,Belarus,BLR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,10300,,10300,,95863,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,116,Cambodia,KHM,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,17700,,17700,,152826,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,120,Cameroon,CMR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,251800,,251800,,1508807,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,124,Canada,CAN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,3814200,,3814200,,41211548,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,132,Cabo Verde,CPV,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,10800,,10800,,41680,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,140,Central African Rep.,CAF,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,12500,,12500,,50016,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,148,Chad,TCD,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,19800,,19800,,105589,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,152,Chile,CHL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,73100,,73100,,715502,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,400300,,400300,,3420518,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,170,Colombia,COL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,6400,,6400,,93085,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,174,Comoros,COM,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,20200,,20200,,109757,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,175,Mayotte,MYT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,337900,,337900,,2432708,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,178,Congo,COG,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,186100,,186100,,896115,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,180,Dem. Rep. of the Congo,COD,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,26600,,26600,,151436,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,188,Costa Rica,CRI,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,6100,,6100,,65298,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,191,Croatia,HRV,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,680500,,680500,,2341013,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,192,Cuba,CUB,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,33800,,33800,,91695,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,196,Cyprus,CYP,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,562900,,562900,,4513917,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,203,Czechia,CZE,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1429489,,1429489,,9584953,,,6
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,204,Benin,BEN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,248200,,248200,,1230942,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,208,Denmark,DNK,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,8825100,,8825100,,41260175,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,212,Dominica,DMA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,600,,600,,4168,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,214,Dominican Rep.,DOM,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,63700,,63700,,518218,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,218,Ecuador,ECU,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,21900,,21900,,229239,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,226,Equatorial Guinea,GNQ,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,58100,,58100,,223681,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,231,Ethiopia,ETH,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2600,,2600,,29176,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,233,Estonia,EST,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,70100,,70100,,577959,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,242,Fiji,FJI,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,100,,100,,1389,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,246,Finland,FIN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1686300,,1686300,,15279797,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,258,French Polynesia,PYF,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1012500,,1012500,,9419624,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,262,Djibouti,DJI,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,141100,,141100,,1022543,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,266,Gabon,GAB,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,299500,,299500,,1981177,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,268,Georgia,GEO,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,8800,,8800,,45848,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,270,Gambia,GMB,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,600,,600,,5557,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,125965500,,125965500,,886469950,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,288,Ghana,GHA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,31800,,31800,,279254,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,300,Greece,GRC,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2631700,,2631700,,29991359,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,308,Grenada,GRD,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1700,,1700,,11115,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,320,Guatemala,GTM,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,37900,,37900,,293148,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,324,Guinea,GIN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,49700,,49700,,212567,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,328,Guyana,GUY,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2600,,2600,,27787,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,332,Haiti,HTI,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,188300,,188300,,530722,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,344,"China, Hong Kong SAR",HKG,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,683400,,683400,,5444765,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,348,Hungary,HUN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,764500,,764500,,4201319,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,360,Indonesia,IDN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,199700,,199700,,1883925,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,372,Ireland,IRL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,3832900,,3832900,,12449742,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,376,Israel,ISR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,399200,,399200,,2870346,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,381,Italy,ITA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,49000700,,49000700,,247595782,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,384,Côte d'Ivoire,CIV,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,409700,,409700,,2523014,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,388,Jamaica,JAM,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,7700,,7700,,91695,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,392,Japan,JPN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,7823546,,7823546,,66363889,,,6
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,398,Kazakhstan,KAZ,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,40300,,40300,,193116,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,400,Jordan,JOR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,71200,,71200,,594631,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,404,Kenya,KEN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,29500,,29500,,230628,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,410,Rep. of Korea,KOR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2023400,,2023400,,13618164,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,414,Kuwait,KWT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1260400,,1260400,,9304310,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,418,Lao People's Dem. Rep.,LAO,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2400,,2400,,38901,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,422,Lebanon,LBN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1772900,,1772900,,12694263,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,428,Latvia,LVA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,28900,,28900,,213956,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,430,Liberia,LBR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,37200,,37200,,136154,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,434,Libya,LBY,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,438500,,438500,,2149286,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,440,Lithuania,LTU,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,207800,,207800,,1240667,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,442,Luxembourg,LUX,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,28761000,,28761000,,172311037,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,446,"China, Macao SAR",MAC,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,5100,,5100,,48626,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,450,Madagascar,MDG,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,92800,,92800,,646036,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,454,Malawi,MWI,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,200,,200,,4168,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,458,Malaysia,MYS,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,180400,,180400,,1797787,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,462,Maldives,MDV,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,6700,,6700,,47237,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,466,Mali,MLI,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,127800,,127800,,1456013,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,470,Malta,MLT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,365500,,365500,,2581366,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,478,Mauritania,MRT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,34600,,34600,,165330,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,480,Mauritius,MUS,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,338400,,338400,,3031507,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,484,Mexico,MEX,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,88900,,88900,,972528,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,490,"Other Asia, nes",,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,131100,,131100,,1332363,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,496,Mongolia,MNG,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,200,,200,,2779,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,498,Rep. of Moldova,MDA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2400,,2400,,23619,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,499,Montenegro,MNE,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,100,,100,,1389,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,504,Morocco,MAR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1927900,,1927900,,11032630,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,508,Mozambique,MOZ,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,23000,,23000,,136154,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,512,Oman,OMN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,120400,,120400,,990589,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,516,Namibia,NAM,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,500,,500,,13893,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,524,Nepal,NPL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2000,,2000,,16672,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,528,Netherlands,NLD,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,25773500,,25773500,,99389534,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,530,Neth. Antilles,ANT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,89400,,89400,,803030,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,540,New Caledonia,NCL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1241600,,1241600,,10850628,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,548,Vanuatu,VUT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,900,,900,,5557,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,554,New Zealand,NZL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,113400,,113400,,1146193,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,562,Niger,NER,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,65700,,65700,,322323,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,566,Nigeria,NGA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,36700,,36700,,232017,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,568,"Other Europe, nes",,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,25800,,25800,,268140,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,577,"Other Africa, nes",,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,3100,,3100,,19451,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,579,Norway,NOR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1147300,,1147300,,12840142,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,586,Pakistan,PAK,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,51500,,51500,,284812,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,591,Panama,PAN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,54500,,54500,,437637,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,604,Peru,PER,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,69900,,69900,,536279,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,608,Philippines,PHL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,117200,,117200,,829427,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,616,Poland,POL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2269600,,2269600,,11127104,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,620,Portugal,PRT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,8279897,,8279897,,33215983,,,6
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,624,Guinea-Bissau,GNB,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,11900,,11900,,62520,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,634,Qatar,QAT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,382300,,382300,,3276028,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,642,Romania,ROU,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,930500,,930500,,3581680,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,643,Russian Federation,RUS,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,5576000,,5576000,,32779735,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,646,Rwanda,RWA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,100,,100,,1389,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,662,Saint Lucia,LCA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,13700,,13700,,102810,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,666,Saint Pierre and Miquelon,SPM,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,87100,,87100,,805809,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,670,Saint Vincent and the Grenadines,VCT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1900,,1900,,29176,,,0
H3,2009,2009,2009,4,0,2,Export,251,France,FRA,682,Saudi Arabia,SAU,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2907100,,2907100,,19818722,,,0
