Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,268,Georgia,GEO,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,370801,,375355,,3016390,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,276,Germany,DEU,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,262760217,,276616008,,990200119,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,288,Ghana,GHA,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,444365,,460788,,5674169,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,292,Gibraltar,GIB,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,20240,,23841,,350160,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,300,Greece,GRC,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,1169649,,1136355,,12070956,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,308,Grenada,GRD,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,31843,,31794,,179659,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,316,Guam,GUM,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,1359,,1347,,25922,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,320,Guatemala,GTM,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,70072,,70612,,699819,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,324,Guinea,GIN,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,76135,,86423,,560861,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,328,Guyana,GUY,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,12310,,13507,,50748,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,332,Haiti,HTI,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,317429,,320785,,2307446,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,336,Holy See (Vatican City State),VAT,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,18,,18,,769,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,340,Honduras,HND,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,75043,,76105,,325884,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,344,"China, Hong Kong SAR",HKG,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,16172856,,16808634,,430208347,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,348,Hungary,HUN,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,475713,,536846,,4038411,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,352,Iceland,ISL,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,94742,,99961,,992819,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,360,Indonesia,IDN,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,190900,,192340,,4337040,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,364,Iran,IRN,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,1745,,1827,,35475,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,368,Iraq,IRQ,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,97798,,115900,,659432,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,372,Ireland,IRL,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,15699301,,14998053,,69888343,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,376,Israel,ISR,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,817708,,859130,,8047123,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,381,Italy,ITA,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,19024286,,19996726,,180841660,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,384,Côte d'Ivoire,CIV,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,3200695,,3331762,,14237059,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,388,Jamaica,JAM,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,313369,,315866,,1363594,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,392,Japan,JPN,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,67389238,,67856693,,602390386,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,398,Kazakhstan,KAZ,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,386084,,390899,,4719466,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,400,Jordan,JOR,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,73439,,75530,,907029,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,404,Kenya,KEN,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,243877,,259785,,1758136,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,410,Rep. of Korea,KOR,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,4489409,,4658698,,50474253,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,417,Kyrgyzstan,KGZ,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,95589,,99140,,567337,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,418,Lao People's Dem. Rep.,LAO,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,176899,,165468,,1796738,,,0
